SMILES,des_cv,pred_cv,Err_pred_des,jobacks
CCC(CC)NC#CCN,44.718999999999994,41.79460906982422,0.06539481943191447,49.752779210207514
COC(C)(O)CNNCCO,44.718999999999994,40.73025894165039,0.08919566757641294,52.310130697653726
CC(O)CC(C)CCC#N,44.718999999999994,41.11917114257813,0.08049886753777759,48.20841521155614
CCC(C)C#CCC#N,44.718999999999994,41.97813415527344,0.06129085723577369,40.503782226141524
CC(C)(CO)C1CCC1,44.718999999999994,41.77648162841797,0.06580018273177021,41.78278449430173
CCOC(C)C1CN1,44.718999999999994,41.820560455322266,0.06481449819266387,36.64409700339796
CC(O)C(C)C1CCN1,44.718999999999994,41.43365097045898,0.07346651377582274,40.4531203020656
CCC(C)(N)C#CC#N,44.718999999999994,40.93109893798828,0.08470451177378116,40.1151163918729
CCC(C)(C)CCCNN,44.718999999999994,41.019691467285156,0.08272341807095071,54.38134299838928
CCC(C)(C#N)OC,44.718999999999994,40.47090530395508,0.09499529721248066,37.79057100484835
CC(O)CC#CCCNN,44.718999999999994,42.00326919555664,0.06072879099361257,47.382958855602844
CC(O)CC(C)CCCO,44.718999999999994,43.02802276611328,0.03781339551167781,51.276324245151464
CCCC(C)(N)C#CC#N,44.718999999999994,40.66450500488281,0.090666047879362,45.58711456157187
CC1CCN1C#CCN,44.718999999999994,40.80429458618164,0.08754009288710303,38.971386465092465
CCC(O)CNCCNC=O,44.718999999999994,40.5014762878418,0.09431167316259764,52.14446794733008
CCC(N)(O)CCNC#N,44.718999999999994,41.96123123168945,0.06166883803999526,46.57379325558461
CC(O)C(O)C1CCC1,44.718999999999994,41.88086318969727,0.0634660169123356,39.38685552183562
CC(O)CCCCCCNN,44.718999999999994,40.40431213378906,0.09648444433486747,57.508717821560296
CCC1C(C)CC1C#N,44.718999999999994,40.72134780883789,0.08939493707735215,39.85317676663897
C#CC(C)C(C)CCOO,44.718999999999994,40.78293228149414,0.08801779374551892,48.57989284507614
CC(O)(C#CC=N)CN,44.718999999999994,41.31044006347656,0.07622173878046108,37.96116045749834
CC(O)CC#CC1CC1,44.718999999999994,41.20133590698242,0.07866151061109547,38.265846436384386
C#CC(C)(N)CNCC#N,44.718999999999994,40.909915924072266,0.08517820335713534,45.74713869528529
CCC(C)C(C)CCCO,44.718999999999994,42.12415313720703,0.058025601261051676,53.646144599756134
CCC(C)(C)CCNCN,44.718999999999994,42.90525436401367,0.04055872528424896,54.38134299838928
CCC1C(C)C1CCN,44.718999999999994,41.20012664794922,0.07868855189183081,46.039063058911516
CC(C)CCC#CCNN,44.718999999999994,40.6445198059082,0.09111295409315501,49.752779210207514
CCC=CCC(C)(O)CC,44.718999999999994,41.94001770019531,0.06214321205314718,50.22770269192501
CCC(CO)CCC#N,44.718999999999994,40.49651718139648,0.09442256800472992,42.787722667795364
CC(CC#N)C1CC1C,44.718999999999994,41.84387969970703,0.0642930365234681,40.3825975350064
C#CCCC(CC)CC#N,44.718999999999994,40.49713134765625,0.09440883410505044,47.43306627719499
CCC(C)OC(C)C#N,44.718999999999994,41.128021240234375,0.08030096289643386,43.23646055668586
CC(C)CC(C)NCC#N,44.718999999999994,42.10095977783203,0.05854424790733177,49.28097381851971
CCC(O)C#CCC#N,44.718999999999994,40.9388427734375,0.0845313452126054,38.133961871536854
CCON(CC)CCNN,44.718999999999994,41.1696891784668,0.07936919031134873,51.23595166698532
CC1OC(CN)C1CO,44.718999999999994,40.35089492797852,0.09767895239208134,41.25186820131117
CC(O)(CO)C1=CCN1,44.718999999999994,40.65964126586914,0.09077481012837632,36.18992256574149
CCC(C)(C)CCNC,44.718999999999994,42.38034439086914,0.05229668841277445,49.27281365488221
CCC(C)(N)CCCCN,44.718999999999994,40.56604766845703,0.09286773701431092,55.31513591983847
C#CC(C)(N)C#CC#N,44.718999999999994,42.1859016418457,0.05664478986905561,36.918641476968915
COC(N)(O)CC#N,44.718999999999994,40.76077270507813,0.08851332308240069,35.057281824051806
CCC(C)(CC)OC=N,44.718999999999994,41.5965461730957,0.06982387412295217,43.478433594777414
CCNCC(CC)OCO,44.718999999999994,41.27138900756836,0.07709499301039026,50.53041163827726
CC(O)(CN)CNCCO,44.718999999999994,41.54632568359375,0.07094689765885308,49.64170228917995
CNC(C#N)C(C)C#N,44.718999999999994,40.84845352172852,0.08655261696977762,38.37124626062076
CC(O)(CN)NCCCN,44.718999999999994,40.75468444824219,0.0886494678270492,51.64805381759273
COC(C)(N)C#CC#N,44.718999999999994,40.638126373291016,0.09125592313578088,38.24533955209693
CCCC(OO)C1CC1,44.718999999999994,40.34638595581055,0.09777978139469698,41.04983039286692
CCC(C)C(C)CCN,44.718999999999994,42.27994918823242,0.05454171183987968,50.18049795846996
CCC(C)C#CCCNN,44.718999999999994,40.76277542114258,0.08846853862692419,49.752779210207514
CC(O)(CN)CCCCO,44.718999999999994,41.28840255737305,0.07671453839815189,50.938964036821034
CCC(C)(C)NC#N,44.718999999999994,41.83086013793945,0.06458417813592764,38.36308609698325
CC1COC(C)C1CC#N,44.718999999999994,41.44029998779297,0.07331782938364079,42.907800433342246
CCC(C)(O)C#CC#N,44.718999999999994,43.14046859741211,0.03529889761819119,38.10876486346014
CC(C)(O)CCCCN,44.718999999999994,40.64856719970703,0.09102244684123012,47.83678622172675
COC(C)(CCCC#N)OC,44.718999999999994,41.80823516845703,0.0650901145272249,52.33678867416926
CCN(O)C(C)CC#N,44.718999999999994,41.582008361816406,0.07014896661784913,41.43560554215247
CC(O)(CO)C1CCN1,44.718999999999994,40.76743698120117,0.08836429747531988,38.10940856532239
CCC(C)(C)C#CC#N,44.718999999999994,42.16144180297852,0.05719175735194181,40.4785852180648
CC(=O)C(C)C#N,44.718999999999994,41.87531661987305,0.06359004852807429,28.845161011500952
CCC1C(C)CC1CNC,44.718999999999994,41.26067733764648,0.07733452586939593,49.46564257689685
CCC(C)(N)CNNC#N,44.718999999999994,42.666908264160156,0.045888587308299485,47.64635186254818
CCC(C)C#CCCCN,44.718999999999994,40.50983047485352,0.09412485800546716,51.050040957848594
CC(C#N)C(C)CNO,44.718999999999994,42.41014099121094,0.051630381019009006,41.439155294216086
CCC(C)C(C)CCN,44.718999999999994,42.40269088745117,0.05179697919338155,50.18049795846996
CCC1OC(C)C1CNC,44.718999999999994,40.310543060302734,0.09858129519213908,48.1598938041656
CCC(C)(N)C#CC#N,44.718999999999994,42.40932846069336,0.05164855071237375,40.1151163918729
CC(C#N)C(O)CO,44.718999999999994,41.066383361816406,0.08167930048041314,34.894598517553554
COC(NCO)C1CCN1,44.718999999999994,43.03315734863281,0.037698576698208565,42.80938551028567
CC(O)CCC#CCNN,44.718999999999994,41.37465286254883,0.07478582118229775,47.382958855602844
CC(O)C(CO)C1CC1,44.718999999999994,40.48926162719727,0.09458481568914187,40.49848125210005
CCCNCC(C)C#CC=O,44.718999999999994,40.84280776977539,0.08667886648235898,51.15778925331733
CCC(O)C(C)C#N,44.718999999999994,41.30104446411133,0.07643184185443934,37.26441887215821
CC#CC(C)CCC#N,44.718999999999994,40.53402328491211,0.09358386178331116,40.503782226141524
C#CC(N)CC(C)C,44.718999999999994,40.44752883911133,0.0955180384375472,41.51202487386699
CCC(C)(C)CC=CCN,44.718999999999994,41.59894180297852,0.06977030338382982,52.234054220337796
CC(O)CC(C)C#N,44.718999999999994,41.014122009277344,0.08284796150903771,37.26441887215821
CCC(C)COCC=C=N,44.718999999999994,42.474464416503906,0.050191989612828884,47.91108788270389
CC(C)CC(C)CC#N,44.718999999999994,43.67467498779297,0.023353049312530075,45.10623739646184
CCC(C)C#CC#CC#N,44.718999999999994,44.12926864624024,0.013187489741715307,41.32201959958199
CCC(O)C#CCCCN,44.718999999999994,40.33883666992188,0.09794859746591217,48.680220603243924
CNCCCC1CCCC1C,44.718999999999994,40.373531341552734,0.09717276008960994,53.29511568037254
CCC(C)(O)CNNCCO,44.718999999999994,41.176536560058594,0.0792160701254815,54.17990753742969
CCC(C)C(O)CC#N,44.718999999999994,42.171119689941406,0.05697534180233446,42.73641704185717
CC(=O)C(C)CNN,44.718999999999994,40.80950164794922,0.08742365330286415,38.09415799556692
CCC(N)(O)CC1CC1,44.718999999999994,42.56244659423828,0.04822454450595317,42.53094139837428
CC(C)CC(C)CCN,44.718999999999994,40.65743255615234,0.09082420098498753,50.18049795846996
CC1OC(C)C1CCN,44.718999999999994,41.07950973510742,0.08138577036366151,43.621688555915846
CC(O)(C#N)CC#N,44.718999999999994,41.22654724121094,0.07809773829444003,31.852798101819676
CCC(C)C(C)CC=O,44.718999999999994,40.777915954589844,0.08812996814352192,46.11350983188082
CC(C)C(C)CC#N,44.718999999999994,40.277320861816406,0.09932420533070048,39.63423922676288
CCCCC(C)CC(C)O,44.718999999999994,41.57818984985352,0.07023435564629096,53.646144599756134
CC#CC#CC(C)(N)CC,44.718999999999994,42.17566299438477,0.05687374506619638,46.37108315351337
CCC(C#N)C(C)C,44.718999999999994,42.60809326171875,0.047203800135988086,39.63423922676288
CCC(C)(O)C#CCN,44.718999999999994,42.0500602722168,0.059682455506232336,43.18302542546825
CC1COC(C)C1NC#N,44.718999999999994,41.53607177734375,0.0711761940708927,41.61053868570117
CCC(C)C(C)CC#N,44.718999999999994,41.84553909301758,0.06425592940321614,45.10623739646184
CC(C)CCCCC#N,44.718999999999994,40.438079833984375,0.0957293357636715,45.15754302240003
CC1OCC(N)C1NCC#N,44.718999999999994,40.92740249633789,0.08478717108303206,46.71906802920823
CC(C)CC(C)CC#N,44.718999999999994,41.41138458251953,0.07396443161699658,45.10623739646184
CC(C#N)C(C)CO,44.718999999999994,42.40169143676758,0.05181932876925743,37.26441887215821
CCC(CC#N)C(C)C,44.718999999999994,40.789249420166016,0.08787653077738736,45.10623739646184
CCN(CCO)CCNC,44.718999999999994,41.903663635253906,0.06295615654970135,51.099376978348516
CNC(N)(O)CCNC#N,44.718999999999994,42.10652160644531,0.058419875076694223,45.27653150794352
C#CC#CC(=N)C(C)O,44.718999999999994,41.50014114379883,0.07197966985400328,35.18403960852712
CC(CO)C(N)CC#N,44.718999999999994,41.59475708007813,0.0698638815698445,42.37294821566529
CCC(N)C(C)CC#N,44.718999999999994,40.91521453857422,0.08505971648350326,44.742768570269945
CC1CC1C#CCCNN,44.718999999999994,40.29412460327149,0.09894844242332156,45.02913934875207
CNCC(N)CC#CC#N,44.718999999999994,40.82396697998047,0.08710018157873682,44.315049822007495
C=C(CC)C(C)CC,44.718999999999994,41.0119743347168,0.08289598750605345,42.63616606066034
CCCNC1C(N)CN1CC,44.718999999999994,42.926048278808594,0.040093734680815916,53.80278118906663
CC(C)CCC#CCNN,44.718999999999994,40.82607650756836,0.08705300861896828,49.752779210207514
CC(O)C(C)CCCNN,44.718999999999994,40.4228744506836,0.09606935641039396,51.98541402592314
CNCC1C(C)OC1CO,44.718999999999994,40.5577392578125,0.0930535285267448,45.79007344956094
CCNNCC(C)(C)CO,44.718999999999994,40.88627243041992,0.08570691584293208,51.077729722335405
CCC(C)(C)CNNC#N,44.718999999999994,42.039947509765625,0.059908595680457435,48.00982068874007
CC(O)C(O)CCCN,44.718999999999994,40.611515045166016,0.09185100191940754,45.44085724926062
CNCCC1CC(C)N1NC,44.718999999999994,40.4117317199707,0.09631852859029268,52.868988267617425
CCC(C)(C)C#CC#N,44.718999999999994,41.72666931152344,0.0669140787691264,40.4785852180648
CC(C)CCOCC1CN1,44.718999999999994,40.893951416015625,0.0855351994450765,47.58809334279588
CCCC(C)CCCNN,44.718999999999994,40.78888320922852,0.0878847199349602,54.406540006466
CCC(C)(C)C(N)C#N,44.718999999999994,41.99231338500977,0.06097378329100015,44.71757156219322
CC(O)(CO)C1CCCC1,44.718999999999994,42.10931015014648,0.058357518053926,43.77333657913158
CCN(C)C(C)CC#N,44.718999999999994,41.44582748413086,0.07319422428652568,43.80542589675713
CCC(O)C#CCCCN,44.718999999999994,41.2969970703125,0.07652234910636421,48.680220603243924
CC1CC(C)C1CC#N,44.718999999999994,40.67222595214844,0.09049339314053452,39.85317676663897
CNNCC(CO)C(C)O,44.718999999999994,40.77903747558594,0.0881048888484551,48.68180074986928
CCC(C)C(C)C#N,44.718999999999994,40.36237335205078,0.09742227348440753,39.63423922676288
CC(=O)CC(C)CCNN,44.718999999999994,40.730228424072266,0.08919635000621068,49.038154334964844
CCC(C)(C)C#CNN,44.718999999999994,42.54833984375,0.048539997679957085,44.25558403243181
CCCC(C)CCCC#N,44.718999999999994,40.44231796264648,0.09563456332551078,50.62954119209898
CCC(O)C(N)CNCN,44.718999999999994,40.83028793334961,0.08695883330688056,51.621945199731265
COC(C)(O)C#CCN,44.718999999999994,41.621864318847656,0.06925771330200463,41.31324858569226
C#CCCOC(C)CNN,44.718999999999994,41.027320861816406,0.08255281062151648,49.340288251786035
CCC(C)(C)C=CNN,44.718999999999994,42.91144943237305,0.04042019203530835,45.46479430299775
CC(O)CC(C)CCN,44.718999999999994,41.97370147705078,0.061389980163894985,47.81067760386527
CCC1C(C)CC1NN,44.718999999999994,42.05026626586914,0.05967784910509762,43.63017558100599
CC=C1C(C)NOC1NN,44.718999999999994,40.36007690429688,0.09747362632668724,42.65659051967096
CCNNCC(C)(C)CC,44.718999999999994,42.87742233276367,0.04118110125978509,53.44755007694009
CCCC(O)CC=N,44.718999999999994,40.30829620361328,0.09863153908599744,37.53158891832651
CNCNC1C(C)CCC1C,44.718999999999994,42.02700424194336,0.060198031218422626,52.528753268690274
CC(=O)C(C)CC#N,44.718999999999994,41.47605514526367,0.0725182775718672,34.317159181199905
CCC(C#CCN)NCO,44.718999999999994,40.41481399536133,0.09624960318072123,47.382958855602844
CCC(C)(O)CCC#N,44.718999999999994,41.23653793334961,0.07787432783940589,42.762525659718634
CCC(O)C(C)CC#N,44.718999999999994,42.26707077026367,0.05482969721452468,42.73641704185717
CCC(N)(O)C#CC#N,44.718999999999994,40.29773712158203,0.09886765979601443,37.74529603726823
CCCN(CC)C1CC1,44.718999999999994,42.90959548950195,0.04046164964552088,43.98861608754286
CC(C)CCC1CCN1,44.718999999999994,40.537193298339844,0.09351297438807124,42.87424628260847
CC(CC#N)C(N)O,44.718999999999994,41.485748291015625,0.07230152080736099,36.900950045966326
CCC(C)(C)C#CN,44.718999999999994,41.19698715209961,0.07875875685727303,40.08084761037395
CC(O)(CO)C1CCN1,44.718999999999994,40.25385284423828,0.09984899384516023,38.10940856532239
CCCCCCC1CCN1,44.718999999999994,40.71310424804688,0.08957927842646585,48.397550078245594
CC(C)CCC1CC1,44.718999999999994,42.40309143066406,0.05178802230228625,39.81742941754861
CCC(C)COCC=CC#N,44.718999999999994,44.22394180297852,0.01107042190168576,50.78721199632939
CCCC(CC)CCCCN,44.718999999999994,40.44356918334961,0.09560658370380357,61.17579992380605
CC(C#CC=O)COCN,44.718999999999994,41.08754348754883,0.08120612071940725,44.7498071652916
CCC(C)(O)C#CC#N,44.718999999999994,43.206787109375,0.03381589236398402,38.10876486346014
CCC(C)COCCC=N,44.718999999999994,42.06584930419922,0.059329383389628176,48.9756287725531
C#CCOCC(C)CCN,44.718999999999994,41.18854904174805,0.07894744869634729,50.637549999427115
CCCC(C)CC=CN,44.718999999999994,41.35342025756836,0.07526062171407323,46.78725305871557
CCC(O)C(C)CC=N,44.718999999999994,41.40579605102539,0.07408940157370716,42.95228146208727
CC(CNCCN)COCO,44.718999999999994,40.857460021972656,0.08635121487572049,55.63894098178433
CC(O)C[N+](=[N-])C#N,44.718999999999994,40.57228088378906,0.09272835072812312,29.240675718495563
CCC(C)(N)C#CCNN,44.718999999999994,40.3582649230957,0.09751414559592786,49.3641133759389
C#CC(C)(C)CNCCN,44.718999999999994,40.34030151367188,0.09791584083562077,51.18486808348528
CC(C)CC#CNC#N,44.718999999999994,40.58037567138672,0.0925473362242734,39.206520478500444
CC1CC(C)C1CCN,44.718999999999994,40.273780822753906,0.09940336718723797,44.92743732864708
CCC1(C)CC1CO,44.718999999999994,41.653709411621094,0.06854559780806609,37.455812161684705
CCC(CO)CC#CC#N,44.718999999999994,40.43000030517578,0.09591000905262237,43.60596004123582
CCC(C)(O)C#CC#N,44.718999999999994,41.92962265014648,0.062375664703001335,38.10876486346014
COCOC(C)CC=CN,44.718999999999994,40.807350158691406,0.08747176460360462,48.519697548862574
CC(C)CC#CCCCN,44.718999999999994,42.670166015625,0.04581573792739107,51.050040957848594
CCC(C#CCN)CCN,44.718999999999994,42.34079360961914,0.05318111743064157,50.686572131656696
CCCC1C(C)CN1C,44.718999999999994,40.55908966064453,0.09302333100819496,44.51951542350169
CC(O)C(C)C#CCN,44.718999999999994,41.9152717590332,0.06269657731538715,43.156916807606784
C=C(CNN)C(C)O,44.718999999999994,42.33582305908203,0.05329226818394799,38.60561513222268
CNC(C)(C)C#CCO,44.718999999999994,42.46442413330078,0.05041650901628435,42.249232504019034
CCC(N)(O)CNC=O,44.718999999999994,40.49954605102539,0.09435483684730453,42.10906752130463
CCCC1CC(O)C1C=O,44.718999999999994,40.91901397705078,0.08497475397368501,43.962627017152236
CCNCCC(C)(C)CC,44.718999999999994,41.20405960083008,0.07860060375164747,54.74481182458118
CCC(C)(N)CCCCNN,44.718999999999994,41.871498107910156,0.06367543755651613,59.489872341896344
CC(C)CC#CCC#N,44.718999999999994,40.99799728393555,0.08320854035341699,40.503782226141524
CC1CCC1C1CCN1,44.718999999999994,41.094642639160156,0.08104737048770869,37.03898069088857
C#CC#CC(O)(O)OC,44.718999999999994,42.04718017578125,0.059746859818393776,36.11042214237549
CNC(C)C#CC#CCN,44.718999999999994,44.13855743408203,0.012979775172029114,45.09901841394901
C#CC1C(=CCC)C1C,44.718999999999994,40.45549392700195,0.09533992426033784,40.481403816535774
CC(O)C(C)(O)C#N,44.718999999999994,41.13106918334961,0.08023280522038488,34.869401509476816
CC(O)C(C)CNCNN,44.718999999999994,42.02090835571289,0.060334346570520586,50.688152278282054
CC(=CCO)C1CCN1,44.718999999999994,43.43411254882813,0.02873247280064125,37.14186925991355
CCC(C)(C)C#CNC,44.718999999999994,42.64502334594727,0.04637797477700162,44.61905285862371
CC(O)CC(C)CC#N,44.718999999999994,42.56388473510742,0.04819238500173482,42.73641704185717
CCC(C)C(C)C#N,44.718999999999994,40.93275451660156,0.08466748995725393,39.63423922676288
CCC1C(C)C1OCN,44.718999999999994,41.396522521972656,0.07429677492849449,44.16928621913554
CC1NOC(C)C1NC#N,44.718999999999994,40.4485969543457,0.0954941533946264,40.306983111326474
CCCC(CO)CC#N,44.718999999999994,40.27854919433594,0.09929673753134156,42.787722667795364
CC(O)(CO)CCC#N,44.718999999999994,40.25840377807617,0.0997472265015727,40.392705305113964
CCC(C)(O)C#CCN,44.718999999999994,41.070743560791016,0.08158179832306146,43.18302542546825
CCC(C)(O)CNCN,44.718999999999994,40.34872817993164,0.09772740490772068,46.53952447408566
CCC(CCO)CCCO,44.718999999999994,42.20584487915039,0.0561988219962345,51.327629871089655
CCC(C)(C)C#CCN,44.718999999999994,40.38513946533203,0.09691318085529574,45.55284578007291
CCC(C)(O)C#CC#N,44.718999999999994,41.02726364135742,0.08255409017738723,38.10876486346014
CCNCCC(O)C#CCO,44.718999999999994,41.52353286743164,0.07145658741403789,50.84860549688902
CCC1CCC1CC,44.718999999999994,41.52291870117188,0.07147032131371735,39.28800864918119
CCC(C)C#CCC#N,44.718999999999994,42.20448303222656,0.056229275425958514,40.503782226141524
CC(C)CC(C)CCN,44.718999999999994,42.80159378051758,0.04287676869971205,50.18049795846996
CCC(C)COCCCCN,44.718999999999994,40.37511444091797,0.09713735904385233,59.30602308403007
C#CCC=CCCC,44.718999999999994,40.603660583496094,0.0920266422886001,38.53355442624269
CC1CCC1CCCNN,44.718999999999994,41.07135391235352,0.08156814972710671,48.57127441474613
CCCN(CNC#N)NC,44.718999999999994,40.34583282470703,0.09779215043478096,46.7342061971121
O=C(C(O)F)C1CCN1,44.718999999999994,42.45035934448242,0.05073102384931638,31.646301858227144
CCC(C)(C)C1CCN1,44.718999999999994,43.400367736816406,0.029487069549488917,42.84904927453173
CC(O)CC(C)CC#N,44.718999999999994,41.809814453125,0.06505479878519199,42.73641704185717
CC(=O)C(C)CCNN,44.718999999999994,40.59966278076172,0.09211604059210364,43.56615616526588
CC#CC(C)C(C)CC,44.718999999999994,41.73371505737305,0.06675652278957388,45.89020598840334
C#CCCOC(C)CCN,44.718999999999994,40.48263931274414,0.0947329029552508,50.637549999427115
COC(C)(C)CC1CN1,44.718999999999994,41.21853256225586,0.0782769614200707,42.090898165020185
CCCC1CC(C)CC1CC,44.718999999999994,43.933685302734375,0.017561097011686892,55.123276763972456
CC(C)CC(C)NCN,44.718999999999994,41.63727569580078,0.06891308625414745,48.88323621082886
C#CC(C)(C)CN,44.718999999999994,40.906394958496094,0.08525693869504923,36.06613532202949
CCC(C)(C)C1CCN1,44.718999999999994,42.57535934448242,0.04793579139778571,42.84904927453173
COC(O)CNCCCCN,44.718999999999994,41.78643035888672,0.06557771061770798,55.63894098178433
CCC(C)C#CCNCN,44.718999999999994,41.4262924194336,0.07363106466080206,49.752779210207514
CCC(C)C(C)CC#N,44.718999999999994,43.29592895507813,0.0318225149247943,45.10623739646184
CCOC(CC)CCCO,44.718999999999994,40.63411712646485,0.09134557735045858,51.82767338591833
CC(=O)C(C)CC#N,44.718999999999994,41.232513427734375,0.07796432326898245,34.317159181199905
CCCCCCCCCC,44.718999999999994,40.44243621826172,0.09563191891004456,56.11857620623717
CCC=CC(C)(CC)NN,44.718999999999994,41.32138442993164,0.07597700239424765,50.936792472696716
CC(O)CC(C)CCN,44.718999999999994,40.38273239135742,0.09696700750559224,47.81067760386527
CCCC1C(CC)C1CC,44.718999999999994,40.3156623840332,0.09846681759356868,51.87453005480238
CC(O)CC(N)CCCO,44.718999999999994,42.45203399658203,0.05069357551416556,50.91285541895957
COC(C)CNC1=CCC1,44.718999999999994,40.431488037109375,0.09587674059998268,44.56327543968411
CC(O)(CO)C1CCN1,44.718999999999994,41.09873962402344,0.0809557542873625,38.10940856532239
CCC(C)(O)CNCC#N,44.718999999999994,41.02399063110352,0.08262728077319452,46.937262081776495
CC(O)(C=CCN)CN,44.718999999999994,43.01046371459961,0.03820604855655072,44.02876686984227
CCC(C)C=CCC#N,44.718999999999994,40.50548553466797,0.09422201894791997,41.712992496707464
CCC(C)C#CCC#N,44.718999999999994,41.40564727783203,0.07409272841897112,40.503782226141524
CCC(C)C(C)CCN,44.718999999999994,40.29316711425781,0.09896985365822557,50.18049795846996
CCCCCC(C)C(C)C,44.718999999999994,41.90532684326172,0.06291896412572469,56.01596495436079
CC1OC(CC#N)C1C,44.718999999999994,40.58773040771485,0.0923828706430188,38.54742799390774
COCNOC(C)CC1CC1,44.718999999999994,41.20866012573242,0.07849772745963861,51.196608499452445
CCC(N)(O)CCNC#N,44.718999999999994,41.90281295776367,0.06297517928031328,46.57379325558461
CC(CO)CCCCCNN,44.718999999999994,40.78498840332031,0.08797181503789639,57.508717821560296
CC(O)CC(C)CC#N,44.718999999999994,41.89778137207031,0.06308769489321515,42.73641704185717
CCC(C)(N)C#CC#N,44.718999999999994,41.81957626342773,0.06483650655364089,40.1151163918729
CCCC1C(CC)C1CC,44.718999999999994,40.454402923583984,0.09536432112560694,51.87453005480238
CCCC(C)(N)CCCC#N,44.718999999999994,40.352439880371094,0.0976444043835709,55.71287352752932
C#CCC(CC)CC#N,44.718999999999994,40.9466438293457,0.0843568990955589,41.961068107496025
CCC(C)(C)C#CNN,44.718999999999994,41.371429443359375,0.07485790282968371,44.25558403243181
CCC(C)(C)CCNC#N,44.718999999999994,41.40026092529297,0.0742131772782717,49.30708243638117
CCN(C#CC#N)OCN,44.718999999999994,40.859535217285156,0.08630480964947439,42.441723230167916
CCC(C)C(O)CNCCN,44.718999999999994,41.41643524169922,0.0738514894854711,57.457412195622105
CC(C)CC#CCC#N,44.718999999999994,40.943031311035156,0.084437681722866,40.503782226141524
CCC(C)(O)CCCC#N,44.718999999999994,42.05084228515625,0.05966496824266534,48.23452382941759
C#CC#CC(C)(N)CC,44.718999999999994,41.22202682495117,0.07819882320822982,42.356370865168905
CC(C)CC(C)CCN,44.718999999999994,40.35066604614258,0.09768407061556436,50.18049795846996
CCC(C)(N)N(C)CO,44.012,40.19260025024414,0.08678087225656321,46.48466909608384
CC(C)(C=CNN)CO,44.012,40.37666702270508,0.08259867711748893,43.094973948393076
CCC(CCCCN)CON,44.012,40.36559295654297,0.08285029181716423,58.94255425783818
