SMILES,des_cv,pred_cv,jobacks
CC1(CC#N)C2CC21,35.141999999999996,33.61825942993164,31.305309765265797
N#CCC(O)C1CC1N,35.141999999999996,32.03790664672852,37.649308354209836
CNC1(C#N)C#CC1N,35.141999999999996,31.73468017578125,34.65703565796129
CN1CC2NCC23CC13,35.141999999999996,32.02901077270508,33.722620463835895
CC1CC1(N)C1CC1N,35.141999999999996,33.10742950439453,39.7957475462109
CC1CC1NN1C#CC1N,35.141999999999996,31.68471527099609,40.59442886028559
CC(CC#N)C1CC1N,35.141999999999996,31.76327133178711,40.019128708814506
CC1CC(NN)C2CC12,35.141999999999996,32.66032028198242,39.43595648791796
CC#CC(N)CC#CC=N,35.141999999999996,32.28159713745117,41.17441519362019
CC1CC12C(N)CN2C,35.141999999999996,31.90232086181641,39.38782564106552
CC1C2CC(C2)C1C#N,35.141999999999996,31.806339263916016,35.658957673550944
N#CCC(O)C1NC1=N,35.141999999999996,31.81561279296875,32.207254010086075
CC1CC(N)C12CC2C,35.141999999999996,32.018966674804695,40.1592163724028
CC1CC1C(O)CC#N,35.141999999999996,33.03096389770508,38.012777180401734
CNC1(C#N)CNCC1N,35.141999999999996,32.128711700439446,40.14436185875077
CC1CC1C1(N)CN1C,35.141999999999996,31.731121063232425,39.38782564106552
CC1OC1NN1C#CC1N,35.141999999999996,32.49451446533203,39.28868008755433
CC1NC1C1(N)CC1C,35.141999999999996,34.751171112060554,38.85566079802813
CC1CC1(N)C#CC=N,35.141999999999996,31.856281280517575,35.058536095568044
CC1CC(N)C1NC#N,35.141999999999996,34.33397674560547,38.19244619280599
CC#CC1NN1C1CC1N,35.141999999999996,31.64642333984375,39.47650930328755
CNC(C#N)C1CC1N,35.141999999999996,31.88866806030273,38.72186696117342
CN1CC(=N)C#CC1N,35.141999999999996,32.023681640625,35.00031820511032
CN1CC(N)C12CC2N,35.141999999999996,32.64734268188477,39.024356814873634
CCC1(C#N)CNC1=N,35.141999999999996,31.79410171508789,32.942752397208245
CC1CC1NN1C#CC1C,35.141999999999996,32.522777557373054,40.95789768647748
N#CCC(O)C1NC1N,35.141999999999996,33.300968170166016,36.345752779835166
C#CC1C(C)C2CC12,35.141999999999996,33.454254150390625,33.539839707412426
CC(CCC#N)C1NC1N,40.89,37.16130828857422,44.187571304138785
CC(C#CC=N)CCN,40.89,37.46509552001953,40.35617782017974
CC(C#CC=N)OCN,40.89,36.93206405639648,38.48640098040375
CC(C#CCN)CCN,40.89,37.048587799072266,45.214573961957754
CC1OC(N)C1=CCN,40.89,37.77593612670898,40.533566576060316
CC1OC(N)C1NC=N,40.89,37.13931274414063,37.10256184030485
CC(CCC#N)C1NC1C,40.89,37.26577377319336,44.55104013033068
C=CC#CC(C)CCN,40.89,38.23155975341797,43.06024637624475
N=CC#CC(O)CCN,40.89,36.84209442138672,37.986357465575075
CC1C#CCC(N)OC1C,40.89,37.8005256652832,43.328300199091856
C#CCCC(C)C1NC1N,40.89,37.02177429199219,46.42882577743478
CC1OC(N)CC#CC1N,40.89,37.7262077331543,42.964831372899965
CC1OC(NN)C#CC1N,39.992,36.641029357910156,42.77919535552331
CC1OC(N)C1=CC=N,39.992,37.87564086914063,35.6751704342823
CC1OC(N)C1=CC#N,39.992,37.10534286499024,35.459306014052196
CC(C#CC#N)CCN,43.356,39.30093383789063,40.14031339994964
CCC#CC(C)CCN,43.356,39.67387771606445,45.578042788149645
CN(C#CC#N)CCN,40.482,37.04486083984375,38.839501900244926
CC1(CC#N)C#CC1N,36.095,32.781509399414055,35.95429740560238
CC1NC1C1(N)CN1C,36.095,32.66136932373047,38.08427006669084
CN1CC(N)C1=CC#N,36.095,32.845664978027344,35.99366405544615
CC1CC(N)C1=CC=N,36.095,33.184005737304695,36.98091920701355
CC1CNCC1(C)CC#N,36.095,32.767318725585945,41.805092432583756
NC1N=CN1NC1CC1O,36.095,33.31201934814453,37.97392671844199
CCC1(C#N)CNCC1N,36.095,33.50443649291992,41.44162360639186
CC1(CC#N)C2CC1N2,36.095,33.18239212036133,34.36212663032565
CC(OC#N)C1CC1N,36.095,34.767471313476555,38.14935186903853
CCC(C#N)C1NC1N,36.095,32.74318313598633,38.71557313443982
N=CC=C1C(N)CC1O,36.095,33.152511596679695,34.61109885240888
CCC(C#N)NC#CC=N,36.095,32.88165283203125,39.45665368022949
CC1CCC#CC12CC2N,36.095,35.58403015136719,40.446554409884435
CC1CCC#CCC2CC12,36.095,34.115306854248054,40.272399368968145
CC(CC#N)CC#CC#N,36.095,33.16881561279297,40.53805100764049
CC(OC#N)C1NC1=N,36.095,32.551773071289055,32.70729752491477
CCC(C#N)CC#CC#N,36.095,34.20608901977539,40.53805100764049
CC(CC#N)NC#CC=N,36.095,33.718395233154304,39.45665368022949
CN1CC(N)C1NC#N,36.095,32.51713180541992,37.42105546146871
CC1C#CN1NC1CN1C,35.184,32.292556762695305,40.18650695514019
CC1CC(N)CC2CC12,35.184,32.73194122314453,39.62159250529463
CC1CC1C1(C)CC1N,35.184,34.239513397216804,40.1592163724028
CC1CC1(N)C1NC1N,35.184,32.426612854003906,38.49219197183625
CN(CC#N)C1CC1N,35.184,32.75617218017578,38.7183172091098
CN1C(C#N)C2NC21C,35.184,31.916545867919922,34.12163523494719
CC1(CC#N)CNC1=N,35.184,33.18259429931641,32.942752397208245
CC1CC(NN)N2CC12,35.184,32.093456268310554,38.66456575658067
CCC(C#N)C1NC1=N,35.184,32.73379898071289,34.577074364690745
CC1(C#N)CCNCC1N,35.184,31.81582260131836,40.32999787612742
COC(C#N)C1NC1N,35.184,33.130859375,36.84579629466385
CC1C=C1C(C)CC#N,35.184,32.584732055664055,38.46311153542549
COC(C#N)C1CC1C,35.184,32.98639297485352,38.51282069523042
CC1(C#CC=N)CC1N,35.184,32.24208450317383,35.058536095568044
C#CC1C(C)N2NC12,35.184,33.80862045288086,31.464893401700472
CC(CC#N)C1NC1C,35.184,32.723594665527344,39.07904196063173
CC1C=C2N=NC2NC1,29.689,29.508228302001953,31.59132866289765
CC12OC(N)C13CC2C3,29.689,30.20223617553711,34.665973037732925
CC1C2CN3C2C13C#N,29.689,28.63959503173828,32.342597446498274
CC12C3CN1C1NC12C3,29.689,28.82095718383789,31.177650968120535
COc1c[nH]nnc1=N,29.689,28.83261489868164,29.41380332026872
CC1C(C#N)C2CN1C2,29.689,30.863323211669922,34.88756694221366
CC12NC1NNC21NC1O,29.689,28.51723480224609,33.111520423987194
CC12NC1C(C#N)C2O,29.689,29.23896408081055,32.523205611679806
CN1C2CC(C2)C1C#N,29.689,30.56639862060547,34.88756694221366
CC12CC1C2(C)OC#N,29.689,29.46200180053711,34.333529232032525
CC1C2CC(C2)N1C#N,29.689,29.596126556396484,34.88756694221366
CC12C3CN(C1C#N)C32,29.689,29.328845977783203,32.342597446498274
CC1N(C#N)C2NC12C,29.689,30.47702407836914,34.12163523494719
N=C1OCCC2CC1C2,29.689,30.144878387451172,32.534819896591024
CN1C(C#N)C2CN1C2,29.689,30.096588134765625,34.11617621087639
CC1C2C3CC24NC4N13,29.689,27.194580078125,32.28255216723559
CC12OC3CC14NC4N32,29.689,30.64640808105469,29.871902195389254
CC#CC12CC13NC3=N2,29.689,27.77304458618164,28.192139755306115
CC1C2CN3C(=N)C1C23,29.689,29.03573608398437,33.27163470760795
CC1=C2CCN(C=N1)N2,29.689,27.578311920166016,31.581643054948028
CC12NC1C2(C)OC#N,29.689,29.9578857421875,33.02997365765787
CC1N2CC(C2)N1C#N,29.689,30.11966323852539,34.11617621087639
CC12C(C#N)N3CN1C32,29.689,29.815105438232425,31.57120671516099
CC1OC(=N)N2CN1C2,29.689,31.01593017578125,32.63456350013972
CC1N2C3CC14CC4N32,29.689,29.368915557861328,32.81471701027295
CC1OC(=N)C2CC1C2,29.689,31.0191650390625,34.177344962814296
CN1C(O)=NC23CC2C13,29.689,28.349693298339844,31.53241984480681
CC1N=C2N1C1CC21C,29.689,29.85407638549805,33.90224019941147
CC1C2CC(N2)C1C#N,29.689,31.204090118408203,34.35540209917627
N#CN1CCN2CC1C2,29.689,29.718509674072266,32.47365114465312
CC1CC(=N)C2NC12C,29.689,30.708576202392575,34.71716202827908
CC12CC1N1C=CC2N1,29.689,29.93779373168945,31.888404246308802
CC1C2C3CC14NC4N32,29.689,28.039485931396484,32.28255216723559
CC12CCC(C#N)C1N2,29.689,30.0122184753418,33.250500900061205
CC12OC(N)C13CN2C3,29.689,30.19409942626953,33.89458230639563
C#CC1C2N1C1NC12C,29.689,30.67175674438477,33.28029634541961
CC12CCOC1=NCNN2,29.689,29.085041046142575,34.918686679079734
CNC1(C#N)C2CC1C2,29.689,29.7800407409668,34.36842045705923
N#CN1C2CC(C2)C1O,29.689,30.62352752685547,32.517746587609004
CC12C3CNNC34CN1C42,29.689,30.348331451416016,34.23446783318033
CC1N2CN3C2C13C#N,28.936999999999998,28.91613006591797,31.57120671516099
C1=NNC2=CC=C1CCC2,28.936999999999998,26.51327514648437,33.236664941969465
CC1=NC23CC2C3N1C,28.936999999999998,27.57972717285156,33.90224019941147
N=CN1CCN2CC1C2,28.936999999999998,30.33175277709961,32.689515564883216
CC12OC(=N)N3CC1C32,28.936999999999998,29.109004974365234,30.860984735761637
CC1N2C3CC14CC4C32,28.936999999999998,29.95721435546875,33.58610774161025
CC12CC3OC3=NC1C2,28.936999999999998,28.067806243896484,31.72535709179423
CN1C(C=N)C23CC2C13,28.936999999999998,28.37189483642578,32.558461866728365
CC1N2C3CC4(NC24)N13,28.936999999999998,28.39612197875977,31.51116143589829
CC1N2CN3C2C13C=N,28.936999999999998,29.217056274414066,31.7870711353911
CC1=CC2=NNC1CC2,28.936999999999998,26.31185913085937,32.35303378628531
CC12CN1N1C2=NC1O,28.936999999999998,29.17469024658203,30.7610291134695
CC1NC12N1CC23NC13,28.936999999999998,30.27421951293945,29.874095393745808
CC1CC(N)CC1CC#N,39.461999999999996,35.60279846191406,43.8500803798816
CC1CC1C(O)CCN,39.461999999999996,36.04535675048828,43.08703774240984
CC1OC(=N)C#CC1N,39.461999999999996,35.714324951171875,34.46596016371637
CC1CC(N)C1=CCN,39.461999999999996,36.08481216430664,41.83931534879156
CN1CC2NNC23CC13,32.683,31.925689697265625,32.41906488946121
CC1NC12C(C)C2C#N,32.683,29.89634704589844,34.89302596628446
CC1CC(=N)C12CC2C,32.683,30.92426681518555,36.02071760265373
CC1CC2N=C2NC1=N,32.683,29.969242095947266,31.413077256148515
N=C1CC(O)C2CC1C2,32.683,29.59477233886719,33.113273380940875
CC1OC2=NN=NN=NC21N,32.683,29.862548828125,36.108894450474935
CC1CC(=N)C2CC1C2,32.683,31.880512237548828,35.48309373554553
OC1CC1NN1C2CC21,32.683,30.64384460449219,33.57562086534433
CC1CC12C(C)C2C#N,32.683,30.253047943115234,36.19658154065914
CC1CC2NNCN2C1=N,32.683,30.03787612915039,36.46496429489341
CC1CC(=N)C2CC12C,32.683,30.989826202392575,36.02071760265373
CC1CC1N1CNNC1=N,32.683,31.64012908935547,36.46496429489341
CN1CC2NNC23CC1C3,32.683,30.24407958984375,36.77943732889572
N#CC1C2CC(C2)C1O,32.683,29.730712890625,33.28913731894628
CN1CC2NNCN2C1=N,32.683,30.535114288330078,35.69357356355614
CC1CC2NN2C2NC12C,32.683,30.78045654296875,38.42196239511899
CC1(OC#N)C2CC1N2,32.683,30.21337127685547,32.49234979054965
CN1CC2NNCC2C1=N,32.683,29.58248519897461,36.46496429489341
OC1CC1NN1C2CC1N2,32.683,29.70434188842773,36.63243773040417
CC1(C#N)C2NC21N,32.683,29.50154113769531,29.064283501543002
CC1CC(=N)C2CC1N2,32.683,30.37561798095703,34.17953816117086
CC1CC2NNC23CC1C3,32.683,31.185565948486328,37.550828060233016
CN1C2CC(N2)C1C#N,32.683,30.082218170166016,33.58401136783898
CC12CC1C(=N)CC2O,32.683,30.61491394042969,33.65089724804906
CC12CC1C2(O)CC#N,32.683,30.181560516357425,33.833485717203835
CC1(CC=N)C2NC21C,32.683,32.146114349365234,35.11561491766396
CC1CC(=N)C2CN12,32.683,30.07123565673828,30.351330564773733
CC1CC12C(C#N)N2C,32.683,31.28448486328125,35.42519080932187
NC1(CC=O)C2CC1C2,32.683,30.99770736694336,36.30948581392742
CC1OC2NNC23CC13,32.683,30.56915664672852,31.884706848067257
CC12CC1C(O)CC2=N,32.683,29.95952606201172,33.65089724804906
CC1CC1N1C2CC21N,32.683,30.071250915527344,36.30523227824193
CC1CC(=N)C2(C)NC12,32.683,31.97547149658203,34.71716202827908
C#CC1C2CC2N1C,32.683,29.6396598815918,32.76844897607514
CC1CC2=NC23CC1C3,32.683,30.329288482666016,33.03110586452546
OC1CC2NN2C2CC1N2,32.683,29.63596343994141,35.51451817340616
N#CC1C(O)C2CC12,32.683,30.16549301147461,28.92876487951177
CC1(CC#N)C2CN1C2,32.683,31.01262664794922,34.89429147336303
CC1CC2NN2C2CC1N2,32.683,30.89682006835937,37.8843385280108
CC1CC(=N)C2CN1C2,32.683,29.445274353027344,34.711703004208246
N=C1CC(O)C2CC1N2,32.683,31.573749542236328,31.8097178065662
CC1CC2NCC23CC13,32.683,29.565319061279297,34.49401119517317
CC1CC1NNC1NC1=N,32.683,31.65549087524414,38.16863856585208
CN1C(C#N)N2CC12,32.683,30.61801147460937,29.755803771441865
OC1CC2NNC23CC1C3,32.683,30.866249084472656,35.18100770562834
CC1CC2NNCC2C1=N,32.683,30.73549652099609,37.236355026230704
CC12NC1N2C1CC1O,32.683,30.79662322998047,32.9953251754545
Cn1cnn2nnnc12,25.26,24.197853088378906,27.823936746187734
Cn1cnn2[nH]n1N=N2,25.26,22.743751525878906,28.515451345498146
Cn1ccn2nnnc12,25.26,23.325889587402344,28.6709116516292
CC12OC3=NC14CC2C34,25.26,26.47195816040039,29.180387596078837
Cn1ccn2ncnc12,25.26,24.02641677856445,29.517886557070653
c1[nH]n2c1N=NN=NN=N2,25.26,23.91226959228516,26.481453247951574
CC1OC1(N)C#CC=N,35.138000000000005,32.89911651611328,33.75278732283681
CN(CC#N)CC#CC#N,35.138000000000005,32.001113891601555,39.23723950793578
CC1C=C1N(C)CC#N,35.138000000000005,31.78726959228516,37.16230003572078
CC1CC2NN2C2NC12,35.138000000000005,32.24379348754883,33.523966088576294
CC#CC1NN1C#CC=N,35.138000000000005,32.018009185791016,34.73929785264467
CC#CC1NN1C1CC1C,35.138000000000005,33.736892700195305,39.83997812947944
CC1CC(N)CCNC1=N,35.138000000000005,32.621536254882805,41.25903513723707
CC1NC1C(O)CC#N,35.138000000000005,33.64028549194336,36.70922160602705
CC1CC(NN)C2NC12,35.138000000000005,33.658374786376946,38.13240091354329
CCC1(C#N)CNC1N,35.138000000000005,31.91376876831055,37.08125116695734
CC(CC#CC=N)OC#N,35.138000000000005,32.105167388916016,38.8841385880946
CC1CNC1C(O)CC#N,35.138000000000005,32.01342010498047,41.06959404546158
C#CC1C(C)N2CC12,35.138000000000005,33.54063034057617,32.76844897607514
CC1CC(N)C1NC=N,35.138000000000005,32.238040924072266,38.40831061303609
CC1CC1C1(N)CC1C,35.138000000000005,32.55917358398437,40.1592163724028
CCC1(C#N)C#CC1N,35.138000000000005,33.42597198486328,35.95429740560238
N#CC1(CO)CNCC1N,35.138000000000005,32.32500457763672,39.07180325178719
C#CC1C(C)C2(C)NC12,35.138000000000005,34.36779022216797,37.13428043958047
CC1NNC2C(=N)C12C,30.759,29.27234649658203,33.413606453904386
CC1N(C=N)C2NC12C,30.759,29.24854278564453,34.33749965517728
CC1CNC2C(=N)C12C,30.759,29.042091369628906,34.71716202827908
CC12NC1NNC21CC1O,30.759,29.09463119506836,34.41507599836186
CC12CC1C(C#N)C2O,30.759,28.88277816772461,33.82676118605448
CC1OC(=N)N2CC1C2,30.759,30.654319763183594,33.40595423147701
CC12C(=N)C13CC2C3,30.759,30.701824188232425,27.47285060128054
CC1C(C=N)C2CC12,30.759,30.35932159423828,31.514449654346528
CC12OC(O)C13CC2C3,30.759,28.18714141845703,32.65962150932014
CC12NC1C(O)CC2=N,30.759,29.34838485717773,32.347341673674386
CC12CC1N(C#N)C2O,30.759,27.77776336669922,33.05537045471719
CC1C2CN(C2)C1C#N,30.759,28.56572341918945,34.88756694221366
CC1OC2=NC23CN1C3,30.759,31.822364807128906,30.95396636045696
N#CC1CCC2CC1C2,30.759,28.04604721069336,34.01643260732767
CC12CC1C(C=N)C2O,30.759,29.20489501953125,34.042625606284574
CC1OC(=N)NC2CC21,30.759,30.76812744140625,32.87378938843963
CC1CC(=N)N2CC1C2,30.759,29.494590759277344,34.711703004208246
OC1OC2NN2C2CC1C2,30.759,31.10628890991211,35.51232497504958
C1CC2CN(C2)N2NC2O1,30.759,28.35490417480469,35.468229532093694
C#CCC1=NCC2CC12,30.759,30.792438507080078,34.60285190586576
CC1C(C#N)N2CC12C,30.759,27.685932159423828,35.42519080932187
N#CC1CCN2CC1C2,30.759,30.288761138916016,33.24504187599039
CC1CC(=N)C2(C)CC12,30.759,29.74781036376953,36.02071760265373
CC1OC2=NC23CC1C3,30.759,29.58210372924805,31.72535709179423
CC12CCC(C#N)C1C2,30.759,28.85515594482422,34.55405647443587
OC1CC2CC3NN3N1N2,30.759,28.32330703735352,34.74312744206887
CC1OC(=N)C2CC1N2,30.759,29.09750366210937,32.87378938843963
CC12CN1C(C=N)C2O,30.759,28.65087127685547,33.2712348749473
CC1OC12NNC1NC12C,30.759,29.29254913330078,35.479147580235285
C1CC2CC3(C2)NNC3C1,30.759,28.073448181152344,35.908302994009745
CC1C2CC(C2)C1C=N,30.759,30.006160736083984,35.874822093781056
CC12CC1N1NC2OC1O,30.759,29.487117767333984,36.04994884215778
N=C1CCCC2CC1C2,30.759,30.03228759765625,33.84056866932229
CC1(OC#N)C2CC1C2,30.759,29.579730987548828,33.79590536492432
CC1C2CC(C2)N1C=N,30.759,30.513999938964844,35.10343136244376
CC12CC13NNC2CC3O,30.759,29.00920104980469,35.71863157273653
CC1C2CC(N2)N1C#N,30.759,29.162525177001953,33.58401136783898
COC1C(=N)C2CC1C2,30.759,29.844623565673828,34.72494262603399
CCC(C#N)CNNC#N,37.9,34.964099884033196,42.59728830861682
CC1CC(N)CC1CC=N,37.9,35.06193161010742,44.065944800111694
CC1CC1C(O)CCC#N,37.9,34.44634246826172,43.4847753501007
CC1CC(=N)C#CC1N,37.9,34.29779052734375,35.77170893644761
CC1CC(=N)C1CC=N,37.9,34.246604919433594,35.567073590928096
CN1CC(N)CN1CC#N,37.9,34.377456665039055,42.30729891720703
CCC(C#N)CC#CCN,40.348,36.35331726074219,45.61231156964859
C#CCC1CC(N)CC1C,41.812,38.08880615234375,46.09133485317759
CC1CC#CC(NN)O1,41.812,37.82221603393555,37.13976667605742
CC12C(C#N)C3CC1C32,28.41,28.52901840209961,33.113988177835544
CC1N2C3CC4(CC24)N13,28.41,30.026222229003906,32.81471701027295
CC12C3CN(C1C=N)C32,28.41,30.689632415771484,32.558461866728365
CN1C(C#N)C23CC2C13,28.41,29.20130157470703,32.342597446498274
CC12C3CC4(C#CC41)C32,28.41,27.62922286987305,30.82208793810282
CC12OC3=NC14CC4C32,28.41,28.109390258789066,29.180387596078837
CC12C3=CC1C2C1CC31,28.41,28.150691986083984,32.43801247336661
CN1C(C#N)C23CN2C13,28.41,29.457897186279297,31.57120671516099
CC12C3C=CC14CC4C32,28.41,27.68058013916016,31.418381056305364
Cn1ncn2[nH]n1CC2,28.41,26.39423370361328,32.04361737390817
CC1=NC2=NNC1CC2,28.41,26.62073516845703,31.50605888084384
C1=C2C3NCC1C1C2N31,28.41,27.478286743164066,29.825442300546488
Cc1cc2n(n1)C2C,27.783,25.71425628662109,30.16735125611145
CC12C3C=NC14CC4C32,27.783,28.5114860534668,30.571406150863893
C1=C2CCCC(=C1)NN=N2,27.783,27.2400016784668,32.389690036527995
Cn1ccnnnncn1,27.783,25.245628356933594,31.7998468726451
CC12OC3=CC14CC4C32,27.783,26.035125732421875,30.027362501520287
C1=NNC2=CN=C1CCC2,27.783,25.64188003540039,32.389690036527995
CC12OC3CC14CC4N32,27.783,27.81625747680664,31.17545776976396
Cn1nnn2nnnc12,23.583000000000002,25.17119216918945,26.97696184074627
CC1=CC2=NNN1CC2,27.995,25.33807373046875,31.581643054948028
CN1C2CC3C2C31C#N,27.995,28.50878143310547,32.342597446498274
CC12OC(=N)C3CC1C32,27.995,29.00130844116211,31.632375467098907
CN1C2C3CC24CC4N31,27.995,28.04125213623047,32.81471701027295
C1CN2C3N1C1CC32C1,27.995,27.94220352172852,31.17219194404968
CC1N2C3CC4(CN24)N13,27.995,28.85904312133789,32.04332627893568
CN1C2CN3C2C13C#N,27.995,29.129329681396484,31.57120671516099
OC1N2C3=NC14CC4C32,26.386,28.42900085449219,28.449826481983234
CC1CC12C(N)CC2O,36.168,32.702133178710945,37.78939601779814
CC1CC1NN1C=CC1N,36.168,32.67755126953125,41.190721978488114
CC1C#CC1(C)CC#N,36.168,32.834300994873054,36.31776623179427
CC#CC1(N)C#CC1N,36.168,32.68988800048828,36.374797171351986
COC1(C#N)CNCC1N,36.168,33.08352279663086,39.57184676661586
CN1CC(N)CN2CC12,36.168,32.77259063720703,38.07881104262005
CC1CC12NNC1NC12C,31.743000000000002,30.163272857666016,36.78489635296655
CC1OC1N1C2NC21N,31.743000000000002,30.181514739990234,33.69592793113602
CC1C2C(N)C13CN2C3,31.743000000000002,29.5217399597168,36.30523227824193
CC12C3CC1(C3)C2N,31.743000000000002,30.354267120361328,31.61134937102964
CC12NC1C(=N)CC2O,31.743000000000002,29.50115966796875,32.347341673674386
CC1(C#N)C2NC21C,31.743000000000002,31.80933380126953,29.42775232773488
CC12NC1N1C(C=O)C12,31.743000000000002,28.682716369628906,32.04631430754255
CC#CC1NNC2NC12C,31.743000000000002,31.09478759765625,36.899356512952316
CNC12N=NN=NN=C1N=C2O,31.743000000000002,28.79500961303711,36.81656721182891
CN1CC(=N)C2(C)CN12,31.743000000000002,29.48151779174805,34.47793613997916
CC1NC(=N)C2CC1N2,31.743000000000002,30.507648468017575,32.87598258679619
OC1OC2NN2C2CC1N2,31.743000000000002,30.89594650268555,34.20876940067492
CC1C=CC2NNC2NC1,31.743000000000002,30.462024688720703,36.95802576404665
CC1OC12N1C=NC12C,31.743000000000002,28.704776763916016,31.576860009618958
CC1CC2NNC2NC1=N,31.743000000000002,31.046749114990234,35.93279945185604
CN1CC(=N)C2CN21,31.743000000000002,29.55682373046875,29.57993983343647
CC12CN1NNC21CC1O,31.743000000000002,29.0677490234375,34.94724084139926
CC12C3CC1C(O)C2C3,31.743000000000002,29.479412078857425,35.070271481166436
CC1C(C#N)C2CN1N2,31.743000000000002,29.18701934814453,33.58401136783898
OC1OC2CC3CC3N1N2,31.743000000000002,29.616981506347656,35.51232497504958
N=C1CNCN1C1C#C1,31.743000000000002,29.59605407714844,29.335113027880674
CC12CC1C(=N)OC2O,31.743000000000002,31.243633270263672,32.34514847531784
COC1=CNN=NN=C1N,31.743000000000002,29.0528564453125,35.14621362442996
CC#CC1NNC2NC12N,31.743000000000002,30.48233413696289,36.53588768676042
CN1CC(=N)C2CC1C2,31.743000000000002,29.867053985595703,34.711703004208246
CCc1c[nH]nnc1=N,31.743000000000002,29.785480499267575,31.2835801600447
CC1OC2NNC23CN1C3,31.743000000000002,31.22648620605469,35.47368855616449
CN1CC2=NC23CC13,31.743000000000002,29.068523406982425,27.899342693753685
