SMILES,des_cv,pred_cv,jobacks
NNc1nc(N)ncc1F,31.392,30.24142074584961,35.573307256083076
NC1=NN=C(O)C(O)=NO1,31.392,29.801271438598636,32.71978611054506
NC1=C(O)CC(O)N=NC1,31.392,30.559444427490234,36.79199578829866
c1cc2nnnn2nn1,20.697,21.617839813232425,24.271611288333187
OC1=CC(O)=NC=NN=NC=CO1,39.647,36.01908493041992,40.09170963037539
CCC=CC(C)CCO,39.647,36.53137969970703,44.780901530302785
CCCN(C)C(C)O,39.647,38.325927734375,41.401336760653514
CCCC(O)NC(C)=N,39.647,39.0872802734375,41.73701357204853
CC1CCCC1NCCO,39.647,36.64025115966797,45.453297156068906
CC(CC=O)C(N)COO,40.577,36.66631317138672,46.98244198100724
CCC(C)C#COOO,40.577,38.3101921081543,39.8321375801849
CC(C)CC(CO)OO,40.577,39.67718505859375,43.93454923567652
CC(COCCO)OCF,40.577,36.889156341552734,46.46815814786688
N=C1C=C(O)C(O)=N1,26.496,27.998369216918945,24.779727045122012
Cc1ccc(=N)[nH]c1,26.496,28.30909919738769,27.50553180122867
NCc1ncc(F)nn1,26.496,27.74006462097168,30.46943520087061
O=C1C=CN=CC=CN=N1,26.496,27.01687240600586,29.444518933214233
CC(N)CO,26.496,25.15703201293945,25.973990551007642
O=CC1=CN=CC=CN=N1,26.496,25.19348526000977,30.86108641029493
C1=CC=C2CC=C2C=C1,26.496,24.347888946533203,29.19260676482399
O=C1C=NC=CC=NN=C1,26.496,27.482051849365234,29.444518933214233
N=C1OC(=O)C(O)O1,26.496,28.63343048095703,25.094149045079742
CC1(O)C=NC(=N)N1,26.496,28.369861602783203,26.745846407871635
CC(C)(CO)COO,40.535,36.927696228027344,38.488659683839025
C#CC(OOO)OOOO,40.535,38.27960968017578,38.78227075730576
CC(=O)NCCCOO,40.535,37.62770080566406,39.74133342301533
CC(=O)CCCOOO,40.535,36.52175521850586,39.168818330880434
CN1CCCCN(CO)N=N1,40.535,37.106536865234375,43.816732391531055
NCC=C(CO)OCO,39.235,37.76690673828125,40.2598293673326
CC(N)CC(C=O)CO,39.235,36.28630065917969,43.38022065108426
NCCC(C=O)OO,39.235,37.07566833496094,36.08975126754751
CC(C)(N)CCOO,39.235,37.52757263183594,40.495011212251804
CC(=O)N(CO)CCN,39.235,37.786529541015625,41.1927860585976
CCC(O)C(O)N(C)O,39.235,35.95590591430664,42.082388595204954
CC(NCCO)N(C)O,39.235,36.21158981323242,43.206252828106706
CCC(C)=CCCCO,39.235,39.19994354248047,44.86289538790513
CCC(CCO)COO,40.292,36.403465270996094,43.98585486161471
C#CC(CCO)OCO,40.292,41.263572692871094,40.78937994671072
CCC(C)(C)OCF,34.366,33.247390747070305,39.73856199477287
CCCc1nnnc(N)n1,34.366,33.143836975097656,38.58419686340359
NC1=NCC(O)CN=NN=C1,34.366,33.60344696044922,38.43676726975836
CCC=COOCC=O,34.366,37.28116226196289,39.03201687851267
NN1C(O)=CN=CC=C1OO,34.366,32.71759033203125,38.63558507479873
NC(=O)C(CO)OCF,34.366,31.079530715942386,37.13408232025085
CC1=NOC(=N)OCCC1,34.366,31.041072845458984,35.90557602109552
CN1C=NN=C(O)C=C1N,34.366,31.398134231567386,36.55620919403895
NC1=CC=C(O)C(O)=NO1,34.366,31.890905380249023,34.41373592142799
C=C(C)CCCC,34.366,33.213272094726555,37.21547351689957
CC(C)CC(C)F,34.366,32.05979156494141,36.11023204698844
CC(=O)CCCCF,34.366,33.077014923095696,36.316455797062616
CC(CO)C(C=O)CF,34.366,33.80042266845703,40.25395107900067
NC1=CN=CN(CO)O1,34.366,32.06711578369141,33.12564955093673
NC1=NNC=CCC1OO,34.366,31.982112884521484,36.389829080289125
CNC1=NC(N)=CC1=N,34.366,31.88603210449219,33.33063535019732
CC(N)OC(C=O)OO,34.366,33.394824981689446,39.64066697153232
CC(CO)CCCCOO,42.601000000000006,41.79950714111328,49.45785303131366
NC1=NC(CCO)CCCC1,42.601000000000006,38.71385955810547,46.86937588166582
CCCCC(C)NCC,42.601000000000006,39.97727966308594,49.298010662958944
C#CC(CCCF)OC=O,42.601000000000006,39.20948028564453,39.47860214463952
COCC(N)CCN,42.601000000000006,39.43533325195313,42.52655974874131
CONC(N)=O,26.849,27.77365875244141,25.33169044233123
NC1=CON=C(C=O)O1,26.849,29.472848892211914,30.44538512931261
NC1=NC(=O)C(F)=N1,26.849,27.877178192138672,24.500484738712398
Cc1cn(O)c(=N)[nH]1,26.849,29.086584091186523,28.574539977459526
C1=NC=NC2=C(C1)CC2,26.849,27.84697151184082,29.332873171468147
NC1=CN(O)C(=O)NC1,26.849,28.68120574951172,31.5192647265696
Nc1nnnnc(=O)n1,26.849,28.64797019958496,26.418199358401452
O=c1nnnccc[nH][nH]1,26.849,28.461671829223636,28.67162400199198
CCCC1=NC(=N)O1,26.849,27.88263511657715,30.713831375486613
OCCC(O)F,26.849,28.012676239013672,25.949898794018342
Nc1cccc(=O)nn1,26.849,28.902647018432614,28.95912407472585
NC1=NOC=C(F)C=N1,26.849,24.36488151550293,28.899035603316392
OC1Cc2cnccc21,26.849,27.373353958129886,29.452552788528227
N=c1nnc(C=O)no1,26.849,26.23917388916016,26.003955103465646
NC(O)COO,26.849,27.78984260559082,27.20639152632595
Cc1nccc(=O)nn1,26.849,26.311546325683594,28.475617995476277
CC(=O)COCCOO,37.731,35.48183822631836,39.168818330880434
CC1OC(O)CCC1O,37.731,34.1181640625,37.02226521236952
CC1=CN=NN=CN(C)CC1,37.731,34.341270446777344,41.24564062465911
CCOC(C#N)CCF,37.731,35.279808044433594,39.79802778434857
NC(=CCCCO)OF,37.731,35.670249938964844,39.13991132366178
C#CC(CCF)OCO,37.731,36.87894058227539,39.6694619030399
CCCC1N=CC(C)=N1,38.245,34.742530822753906,38.20072906062478
NC(C=O)(CF)COO,39.808,36.73651123046875,38.04681403089425
CCC(C)N(N)C(C)O,39.808,38.88753509521485,46.4585604782224
CC(=N)NCCCCO,39.808,36.9943733215332,41.78831919798672
CC(CN)OC(=O)CF,36.361999999999995,33.596065521240234,39.614116575043646
CC(C=O)CN(C)C,36.361999999999995,39.00431823730469,39.34070016247715
CC=CC(C)OO,36.361999999999995,39.374778747558594,31.967128351128903
NCCOOCCO,36.361999999999995,34.87435913085937,38.701737006490745
CCC(O)OC(=O)CO,36.361999999999995,34.569961547851555,38.727683090301696
CCC1=NN=C(CC)C1O,36.361999999999995,33.165771484375,41.7485364296241
NC(O)(CO)COO,36.361999999999995,36.66474914550781,35.75537050304247
OC1C=NC=CC=NN=NC1,36.361999999999995,33.04654693603516,35.408764594253704
CCCOOC(C)C,36.361999999999995,35.517433166503906,41.383720561349115
NCCC(C=O)OCF,36.361999999999995,34.63318634033203,40.441831393575654
NC(=CCOCC=O)CF,40.066,37.56044387817383,42.551272895184375
COC(C)COC(C)O,40.066,36.26020050048828,44.43459275050522
CCC(C)C(O)N(C)O,42.367,38.75720977783203,44.45220894980962
N#CC(OCN)OCF,42.367,38.350318908691406,37.5647821183807
COOCCCCC(C)=O,42.367,40.098045349121094,47.01063685518406
NCC(CO)NNOCO,41.532,39.21994018554688,46.4998607098396
CCC(CF)OC(C)OO,41.532,37.82473754882813,46.416852521928696
CC(CF)COCCCO,41.532,37.78760528564453,48.337934987642846
CC(O)N(C)CCCN,41.532,37.60694122314453,46.50986610416059
CC(=O)C(CO)OCF,33.025999999999996,34.54757308959961,37.49755114644274
CC1=CN=CN=NC(=N)N1,33.025999999999996,30.53310966491699,31.851135746246225
CC1C=CC(OF)=NN1F,33.025999999999996,30.00759696960449,34.318331373795374
CCc1nnnnccc[nH]1,33.025999999999996,30.603961944580078,37.50138532269433
CC1=COC(=O)C=CCC1,33.025999999999996,30.4940128326416,36.596203363894396
CN1C=NN=NC(=O)N=N1,33.025999999999996,31.631296157836914,30.455919674744386
N=C1CCCCCCCN1,33.025999999999996,29.87569999694824,38.33745383098243
CC1=CN(O)N=C(N)O1,33.025999999999996,32.86370849609375,33.57127910484176
OCC1C=NC=CN=NN=C1,33.025999999999996,31.82905578613281,36.52039032451815
CC(COC=O)OO,33.025999999999996,31.88347816467285,30.981221924040447
NC1=CC=CC(CO)=CO1,33.025999999999996,30.336862564086914,37.18490162756909
CN1C=NN=NCC(=O)N1,33.025999999999996,30.55575942993164,32.680530128779736
CCC1CC2N=CN=C12,33.025999999999996,29.925939559936523,34.00650996753676
CCc1nnnnncc[nH]1,33.025999999999996,31.214859008789066,36.654410417252855
CC1=CC=CC(CO)O1,33.025999999999996,30.10600280761719,35.10748401390737
NCc1nccc(CO)n1,33.675,32.328521728515625,37.90832631968185
OCC1=CC=CC=CO1,33.675,30.66800308227539,31.630742730157
CC(O)(CF)COC=N,33.675,34.9739990234375,37.61887484189727
CCC(C)(N)OCF,33.675,36.73052978515625,39.37509316858098
CC1C=NN=NN=NC=CN1,33.675,31.59051513671875,35.628054469042226
CN1C=NNC(O)=CC1,33.675,33.02149200439453,32.37968584522075
CC1=CN=C(O)C(O)=CO1,33.675,31.74699211120605,34.77720474761988
CC1=C(O)CN(C)C=C1,33.675,33.090904235839844,36.08747160920635
CC1=CON=C(N)C(O)=C1,33.675,30.56970024108887,36.78355627603265
CC1=COC=C(N)C(O)C1,33.675,31.322622299194336,39.55001718105502
NC(COO)C(=O)CF,33.675,35.42671203613281,37.13408232025085
CC(=O)C(CN)OCF,33.675,30.881555557250977,39.50390267485552
