SMILES,des_cv,pred_cv,jobacks
O=CC12CCCC1NC2,30.96,30.21247100830078,32.615248269256895
CC#CC1CCNN1,30.96,29.868144989013672,30.384611637950073
CC#CCCCOO,30.96,31.881793975830078,36.281221876200114
O=CC1CC=CN1C=O,30.96,30.87465667724609,32.18186023418927
CC#CC1CC2CCC12,30.96,32.380638122558594,35.91202692953361
O=CCC1CC(O)C1=O,30.96,31.12615966796875,33.6699603658022
OC1=COC(O)C=CN1,30.96,32.687286376953125,30.32248235466359
OC1C=CC2C(O)C2C1,30.96,32.861705780029304,33.41120440475009
C=CCC1CC1OC,30.96,32.989730834960945,36.01206112776477
CC1CC2CC1(N)C2,30.96,32.38235855102539,34.15631886674502
Cc1cncn1CCO,30.96,27.970882415771484,35.90649288012429
CC12CC1C1NC2C1O,30.96,31.84036636352539,33.76671590679177
O=CC1C2CCCC1C2,30.96,30.78052520751953,35.023705042746656
O=CCC1CCCC1=O,30.96,32.225021362304695,34.3972556541836
CC1C2COC3C(C2)C13,30.96,29.768787384033203,35.59671919593168
CC1=NOC(CO)=CN=C1,30.96,29.9856071472168,35.85442064287806
CC#CC(=O)C1CCC1,30.96,33.470809936523445,34.206961015161646
CC1=CC(C)C1C,30.96,33.83945083618164,32.42742381586016
OC1CC2CC=C1C2,30.96,29.719268798828125,29.692857471643144
O=CC1C(=O)C1CCO,30.96,31.174224853515625,34.78158609606664
N=CC(C=O)C(O)C=O,30.96,28.915699005126953,34.09136755652523
CCC1C2C(C#N)C12O,30.96,32.50916290283203,34.93838691631893
O=CC1CCC(=O)C1O,30.96,29.165424346923828,32.55833463553776
O=C1C=CCNCC1,30.96,28.04970550537109,27.46379184887619
CCN1C2=CCC1CO2,30.96,30.32849502563477,35.45753649187826
OCC1CC2C3C(O)C123,30.96,30.922504425048828,33.81207685682624
O=C1COC(CO)CO1,30.96,32.14906692504883,33.425589744496406
CCC1(C)CO1,30.96,31.41181945800781,27.044988068201388
CC1CC2CC(C)C12,30.96,32.58646011352539,35.624688892051985
CC#CC1C=C=CC1,30.96,30.40778350830078,31.20459140958755
CCC1C=NCCC1,30.96,30.08685302734375,33.85266672972492
CCNC#CC(=O)C=O,30.96,33.473751068115234,34.89671286835644
N=C1NC(O)C1CC1CN1,30.96,31.196949005126953,35.97816040189048
OCCC12CCOC1C2,30.96,32.09561538696289,35.785317399341146
O=CC1C2CCCC1C2,30.96,32.303112030029304,35.023705042746656
CC1=CCC(C=O)CN1,30.96,32.28131484985352,34.88325683161466
CCC(=O)CC#N,30.96,33.363170623779304,28.896466637439133
CC1CC2OC2C1C,30.96,29.34799575805664,34.31894011932074
OC1CCC2CCN2C1,30.96,33.22393035888672,35.2013251793213
OCCC1=CCNC1,30.96,33.183013916015625,32.052621654397676
CC=C1C2CCOC1C2,30.96,30.732219696044922,35.423760069132804
CC1=CCC2(O)CCC12,30.96,32.358261108398445,34.59085377818585
COC1(O)CCC1C,30.96,31.39407730102539,34.47440959164429
OCC1C2CC(O)CC12,30.96,32.202816009521484,36.357046352541616
O=CC1CCC(O)CO1,30.96,30.12612533569336,34.43072927823433
O=CC1C2CCOCC12,30.96,31.58200454711914,33.717956270015414
NC1CC(OC=O)C1=O,30.96,31.82644271850586,30.204313724516023
OC1=C2CC(O)C2N1,30.96,33.62403106689453,27.57673682683327
C#CC(=C)CC1NC1=N,30.96,33.22064208984375,34.3825262836842
CCC1C=CCCN1,30.96,30.86460876464844,33.39608606079171
OCC1C=CCCO1,30.96,28.613059997558594,31.02407250783049
CCC(C)(O)NN,30.96,33.722888946533196,35.59552813468774
O=CC1C2CCCC1C2,30.96,28.625267028808594,35.023705042746656
CCC1NC(=O)C1N,30.96,31.8643798828125,33.331215102922364
CCC1C=CC(N)=C1,30.96,30.79659652709961,34.05921187561687
C1=CN2CCC1COC2,30.96,30.97831726074219,32.78865547744437
CCCC1CC(O)O1,30.96,30.79646301269531,35.61243952184529
O=C1C2CCCC1CC2,30.96,30.77092742919922,33.52186778361217
O=C1C(CO)COOC1O,30.96,30.99381256103516,36.36784612768615
N=CNC1OC(=O)C1O,30.96,31.001544952392575,30.96636259810436
CCC1C(=O)C1CC=N,30.96,30.867565155029297,36.359998435482424
O=CC1CCC2CC1C2,30.96,32.058704376220696,35.023705042746656
CCC1NC2CC12,30.96,30.62261199951172,29.429861542283973
CC1(C=N)CCCC1=O,30.96,31.04495620727539,33.03184577583848
CCC1C=NC(=O)C1O,30.96,33.331581115722656,34.307600465350234
CC#CC1CC2CC1C2,30.96,31.56523895263672,35.91202692953361
O=CC1C2COCC1C2,30.96,28.22983169555664,33.717956270015414
O=CC1C2CCCC1C2,30.96,30.28292465209961,35.023705042746656
CCC1C2NC(N)C12,30.96,30.075225830078125,35.06929022174987
O=C1CCC(CO)C1O,30.96,32.16769790649414,34.61897123371413
CC#CC1CC2CC2C1,30.96,30.394733428955078,35.91202692953361
O=CC1C2CCOC1C2,30.96,30.821125030517575,33.717956270015414
CCC12CCC1C2O,30.96,33.753517150878906,33.2615930685967
C=C1COC1(C=O)CO,30.96,28.71323013305664,34.28207983573101
O=CC1C2CCC1C2=O,30.96,29.822265625,31.84556162731885
CC1COCC2NCC12,30.96,29.567005157470703,35.733231918157315
CC1CC(=O)C2CCC12,30.96,32.78023910522461,35.16439284983542
C#CCC12CCOC1C2,30.96,29.725513458251953,34.95866283904181
CC1C2C3NC(C3O)C12,30.96,31.05687713623047,34.87161710590685
O=COC1CC(O)C1=O,30.96,31.86148834228516,28.19796219610324
CCN1CCCOC1,30.96,31.398418426513672,34.45671834862495
CCC1C=CCCC1,30.96,31.56707000732422,34.69964163516639
N=C1NC(O)C(O)C1=O,30.96,30.009075164794922,29.344347399357307
CCCC1CC(=N)O1,30.96,31.513240814208984,33.48029228050897
O=CCC1NC(=O)C1=O,30.96,30.59137725830078,29.915556664381107
CNC(=O)CC(N)O,30.96,29.847190856933594,35.72433764096226
O=CC1CCC(O)C1=O,30.96,32.25410842895508,32.55833463553776
O=CC1COC(=O)C1=O,30.96,30.611358642578125,29.492558503623474
CC#CC1=CC(C)C1,30.96,32.80898284912109,32.714761853341784
O=CC1C2CCOC1C2,30.96,30.32938003540039,33.717956270015414
CC1=NCC1(O)C1CC1,30.96,33.65182876586914,33.7438788727444
O=C1COCC2CCC12,30.96,29.51373291015625,32.216119010880924
O=CCC1NC1(O)O,30.96,29.95056915283203,29.351979279924343
CC#CC1CCC1N,30.96,29.17396545410156,34.2707790267308
O=C1CCC(CO)C1O,30.96,33.97039794921875,34.61897123371413
Cc1ccnc(=O)o1,30.96,28.48480224609375,27.028483579583902
CCC1CC2C=C=C21,30.96,31.740257263183594,33.22138839692748
C#CC12CC1C2C1CO1,30.96,32.80971527099609,32.40696881217703
CC#CN1CC2OCC21,30.96,31.438743591308594,33.834887425465105
OC1CCCC2=CC21,30.96,32.567928314208984,29.692857471643144
N=C1NC(NC=O)C1O,30.96,31.500286102294922,31.387843929496544
CNC1C(=O)CC1C,30.96,29.08325958251953,33.70097775584786
O=CC1CCC(O)C1=O,30.96,29.81944274902344,32.55833463553776
OC1CC2CCCC1C2,30.96,33.132862091064446,35.97271591065858
CC1C=NC(C)C1C=N,30.96,34.03434371948242,36.276224333636094
CC1C=C=NC1C=O,30.96,32.18603515625,31.11181968358238
O=CN1CCC2CNC21,30.96,30.748130798339844,32.948758737034694
CCC1CCCCN1,30.96,29.962299346923828,35.2303022783188
CC1CC2CC=CN2C1,30.96,31.45024108886719,35.73692931639887
O=CC(C#CCO)C=O,30.96,33.39411163330078,34.71077735417481
OC1NC2=CC1CNC2,30.96,31.57746887207031,31.44611876232832
CC(=O)CC=CC=O,30.96,32.444774627685554,31.931186716864495
O=C1C(CCO)=CC1O,30.96,33.10500717163086,33.811110964397656
CCC1CCCC1O,30.96,31.851726531982425,35.806562564312074
CCC1C(=O)C2CC12,30.96,32.158565521240234,31.915646140665352
CC1CCC2CC2C1,30.96,33.919532775878906,33.98216382582872
C1NNC23NCC2C3O1,30.96,31.493396759033203,28.938626207469323
O=CC1C2CCCN1C2,30.96,28.93578720092773,34.25231431140937
O=COC1CC(O)CO1,30.96,29.76715850830078,30.070356838799814
O=CC1C2CC1(O)C2,30.96,30.40083312988281,28.83113611581567
CC1C=C(CO)C1,30.96,33.616470336914055,29.526704125296668
C1CC2(CO2)CC2CN12,30.96,31.77206420898437,32.07790219925606
CCC1C=CCCC1,30.96,33.806930541992195,34.69964163516639
C#CC1C2CCOC1C2=O,30.96,29.90930938720703,36.13416733189915
CC1CN2CC(O)C12,30.96,32.80173492431641,32.483477806110045
CCC1=NC=CC=CC1,30.96,28.31329727172852,34.459336952051466
OC1C2CCCC1NC2,30.96,31.97568130493164,34.66916033628389
O=CC1OC2CCC1C2,30.96,31.706207275390625,33.717956270015414
CC1CC23CCCC2C13,30.96,30.343223571777344,35.79756676954784
O=CN1C=C(CCO)C1,30.96,32.44425582885742,35.26885278057626
O=CNC1CC(O)C1=O,30.96,30.694599151611328,32.37269861816112
CCCC(=N)CC#N,30.96,32.51568984985352,34.545673742333506
CC#CC=CC(O)C=O,30.96,32.84502410888672,35.69668378126327
CCC1C2CN1C2=O,30.96,31.62906265258789,31.14425540932807
CC#CC=CC1CCC1,30.96,32.20375823974609,36.13079616097024
O=CC1=NCOCCC1,30.96,32.35561752319336,32.39156366159336
O=CNC1C(=O)C1C=O,30.96,29.98788070678711,31.423687750249194
CCNNC1C(=O)C1=O,30.96,30.91210556030273,34.16667142651907
CC1CC(=N)C1(C)C=O,30.96,32.88896942138672,35.784479742960734
CC#CC12CCC1OC2,30.96,32.010604858398445,33.50137695768729
CC1CC2NC1CC2O,30.96,31.68552017211914,36.31168540250716
CCC1CC(C=N)C1=O,30.96,31.29022216796875,35.248372705218
C1CN2CC23CCC13,30.96,32.59844207763672,29.023278532552773
CCCC1=CC=CC1=O,30.96,33.34430313110352,35.07401038985663
CCC1CC=CCC1,30.96,29.942466735839844,34.69964163516639
CCC1C2CC1(C)C2,30.96,33.07939910888672,35.631413423201344
CCC1NC=CC2CC21,30.96,33.706546783447266,36.31639020362593
COC1(O)NC(=O)C1O,30.96,30.28388977050781,31.983262686671644
C#CC1C=CC2C=CC12,30.96,31.07164764404297,32.5892546455695
C#CC1=CC(O)C2CC12,30.96,31.967716217041016,33.61090579266138
CCC1=CN=C1CC,30.96,29.00455093383789,34.602061744577924
CC12CCN(C1)C1ON12,30.96,30.229286193847656,32.94903653414203
CC1C2C=CC(C=N)N12,30.96,29.823421478271484,33.26921514491668
CCC1(C)C(=N)C1=O,30.96,33.13530731201172,31.033895774656155
CC1=C(CCO)C1,30.96,32.241683959960945,30.553060073507293
COC1NCC(=O)O1,30.96,29.816879272460934,29.56745401824714
N#CC1NC(=O)C12CO2,30.96,31.47272872924805,27.124083645678876
CCC1CCCC1,30.96,28.890838623046875,32.17348541325896
O=CCC1C(=O)C1CO,30.96,29.74308013916016,34.78158609606664
O=C1C(CCO)=CC1O,30.96,31.47209167480469,33.811110964397656
CC12CC1CC(O)CO2,30.96,32.075145721435554,35.20459100503551
O=CN1C=CC1COO,30.96,27.97284698486328,33.4843457228541
CCN1CC=CC(=O)O1,30.96,32.7239990234375,34.495551922967934
COc1nc(C)co1,30.96,28.77977752685547,30.31491040180627
CC#CC1CC(O)C1O,30.96,33.772476196289055,35.89750464937113
O=C1C(CCO)=CC1O,30.96,32.01937484741211,33.811110964397656
O=CC(C=O)C1OC1=O,30.96,29.18999099731445,31.523816531125394
O=CC1CCC2OC2C1,30.96,30.41666412353516,33.717956270015414
OC1CC2CCCC1C2,30.96,32.21000289916992,35.97271591065858
CC1CNNC23COC2C13,30.96,28.821369171142575,36.24507928750175
CCCC(=N)C=O,30.96,32.129791259765625,30.080948008053525
CC(C=O)C1C=CC1,30.96,33.71967315673828,32.44113051697606
O=CC1=CCC2COC12,30.96,31.41363525390625,31.79847027043452
N=C1OC(O)C(O)C1=O,30.96,30.05603790283203,29.34215420100074
CC(=O)C1=CCC(N)C1,30.96,31.152019500732425,35.99704059134175
CNC1(N)CCC=N1,30.96,29.38389587402344,32.72956002300013
CC1NCCOC1O,30.96,28.61539077758789,32.085632486941726
CONC1C(=N)C1CO,30.96,28.99482345581055,36.363705347140716
N=c1nc(CO)cno1,30.96,29.58305358886719,28.91156660708346
CCC1COC1C,30.96,29.979694366455078,32.51026170675099
C=C1CON(C)C1C#N,30.96,28.00605773925781,34.866512492430054
CCC1CC2(C)NC12,30.96,33.217247009277344,34.327857848826696
COC(=O)C(N)O,30.96,30.403827667236328,29.79003827931656
O=CC1COC(=O)C1O,30.96,31.333782196044922,31.94340663066988
O=CC1CNC(=O)C1OO,30.96,28.77087783813477,34.85700039108607
CC#CC1CC=CCC1,30.96,31.833904266357425,35.51787900860684
CCCC=C=CC#N,30.96,31.896320343017575,35.227759063097466
C#CC1C=CC1C=O,30.96,30.625244140625,29.826860563969067
COC1(O)CCCNC1,30.96,31.78608703613281,35.88870139048086
CNC1OCC1C=CO,30.96,28.18920516967773,36.34262541821059
CC1CC(=N)C1(C)C=O,30.96,33.66624069213867,35.784479742960734
OCC1C2CCOCC12,30.96,32.38779830932617,35.77859286819177
CC12CC1(C#CO)O2,30.96,31.90411758422852,27.308808030756314
NCc1cccc(O)n1,30.96,28.610557556152344,34.016781033846804
CCC1CCC1C=O,30.96,32.07737350463867,34.857551696400165
C=C1C(O)C=NC1OC,30.96,32.528732299804695,35.460593067349386
O=COC1C(=O)C1C=O,30.96,29.88671112060547,27.248951328191325
OC1CC=CN2CCC12,30.96,31.08245086669922,33.367108961794216
CCCC12CC=CC1O2,30.96,32.300445556640625,36.320921536418716
OC1C2CCCC1CC2,30.96,32.191299438476555,35.97271591065858
N=COC1=C(O)OOC=C1,30.96,28.26970672607422,32.096821821075395
CCC12CC1OC1CC12,30.96,31.839786529541016,35.603443727081036
CC1CC=NC1CO,30.96,29.795207977294922,33.12537144134352
CC1C(O)C2OC1C2O,30.96,33.741249084472656,35.58219691576922
COC1(O)C(O)C1C=O,30.96,33.173965454101555,34.788655520180825
O=CNC1=C2CC2C1,30.96,31.320697784423828,28.472940804300777
C#CC1C2CCCC1O2,30.96,30.062931060791016,34.95193830789243
CC1CC2CC2(C)C1,30.96,32.59460830688477,34.5197876929369
OC1CC1NC1=CC1,30.96,32.53322982788086,29.50722145426651
CCC1C(=O)C1CC=N,30.96,31.954914093017575,36.359998435482424
O=C1OCCCC1CO,30.96,32.07014846801758,34.73133851722764
CC1C=C2CCCC2C1,30.96,31.84968566894531,36.423050265682356
OCCC12CCOC1C2,30.96,31.93520736694336,35.785317399341146
C=CC12CC(C)=C1C2,30.96,33.06251907348633,31.10886122966176
O=CC1C2CCCCC12,30.96,30.75102615356445,35.023705042746656
OCCC12CC=C1C2,30.96,33.12647247314453,30.811207733056953
O=CNC1CC(O)CO1,30.96,29.17534637451172,34.24509326085768
C=C1OC(=O)CC1O,30.96,30.90951156616211,29.103966373876002
OC1C2C=CC1CNC2,30.96,31.14238357543945,32.83494411875681
O=CC1=CCC12CC2,30.96,32.397891998291016,27.638945404616162
CC1CC(=N)C(C)O1,28.543000000000003,29.172203063964844,32.89956588620337
CCC12C=CCC1C2,28.543000000000003,29.44017791748047,32.154672139450994
O=CC1(O)CCCC1=O,28.543000000000003,30.94908905029297,31.453433436422674
O=C1C2CCOC1CC2,28.543000000000003,30.277324676513672,32.216119010880924
CC1CC2NC(=O)C2O1,28.543000000000003,30.451526641845703,32.55508850272952
NC=C1OC=NC1C=O,28.543000000000003,28.268009185791016,32.14286226027935
O=C1CNCC2CCC12,28.543000000000003,30.33130645751953,32.21831220923748
O=CNC12CC1C2=O,28.543000000000003,29.14535903930664,26.194651971392606
O=COCC1=CNC1=O,28.543000000000003,29.46438217163086,26.813841640793513
O=c1nccc(F)cn1,28.543000000000003,29.01386642456055,25.832854502642252
CCC1ON2CCC12,28.543000000000003,27.47523498535156,33.01665005202465
O=C1COCC(O)C1=O,28.543000000000003,30.208942413330078,29.750748603672026
CCC1C2NC(=N)C12O,28.543000000000003,30.65559005737305,33.458967403938836
O=CNC1CCCC1=O,28.543000000000003,31.10358047485352,33.09999390654251
O=CC1CCC(=O)C1=O,28.543000000000003,30.365821838378906,30.10748650849135
N=C1CCN2CCOC12,28.543000000000003,27.74875259399414,31.763429165253743
CCC1OC(=O)C1=N,28.543000000000003,30.42151260375977,29.881343902680086
C#CC1COC(=O)N1,28.543000000000003,25.701313018798828,28.24075594311912
O=CC1C=CC12CC2,28.543000000000003,31.14867782592773,27.72421518666997
O=C1C2CCOC1CO2,28.543000000000003,29.23213195800781,30.91037023814968
CC1C2C(=O)NC(=O)N12,28.543000000000003,29.429302215576172,29.911303128695668
CC1CCC(=O)C1,28.543000000000003,27.847808837890625,27.883716267566705
O=c1nccc(F)nn1,28.543000000000003,27.122276306152344,24.985879597200785
CNc1nc(=O)cno1,28.543000000000003,29.15575408935547,29.665424328336943
C#CC1C=CC2CC12,28.543000000000003,31.314922332763672,30.063098423662073
N=C1CCC(C=O)C1O,28.543000000000003,28.05717849731445,32.87703552124787
OCC12CNC(CO1)C2,28.543000000000003,30.67581558227539,33.37013609470203
Cc1ccnc(=N)o1,28.543000000000003,27.38060760498047,26.65636369743064
NCC1=COC=CC=N1,28.543000000000003,25.89583969116211,32.79011935312832
CCc1ncnnc1O,28.543000000000003,27.216270446777344,32.68630004915576
O=c1ncccnc1O,28.543000000000003,26.411705017089844,27.686250524735517
N=C1OC2(O)C3C(O)C132,28.543000000000003,28.909290313720703,27.430358624997766
CC#CC1COC1O,28.543000000000003,31.212749481201172,30.958678725586775
O=C1C2CNC1C2OO,28.543000000000003,28.68645477294922,30.732865811344542
COC1OC2C(=O)NC12,28.543000000000003,30.128826141357425,31.79693739321797
O=CCC1C=NN1C=O,28.543000000000003,30.426422119140625,32.44651105901225
NC1=NC=CN(O)N=N1,28.543000000000003,30.713550567626953,29.791606564993508
COC1(O)C(=O)C1=O,28.543000000000003,31.09626388549805,26.47559769456541
COc1ncconco1,28.543000000000003,27.943256378173828,33.49146010080605
OCC12CNC1C2,28.543000000000003,29.21725845336914,25.955139988564234
O=COC1CC(O)C1O,28.543000000000003,29.97528839111328,30.64881032314966
O=CC1CNCC1O,28.543000000000003,28.42779541015625,30.072550037156375
OC1C2CCOC1CN2,28.543000000000003,31.12982177734375,33.36341156355267
